latitude, longitude, checkins, id
55.643603899, 37.8272823728, 6, 4e9ea00c55037bf9330ffcd1
55.6349251, 37.812382, 403, 4cbac0f743ec6dcb5088a631
55.654254, 37.84462, 21313, 4bb8469a1261d13a5586e898
55.6581073973, 37.8460813117, 5543, 4e5e742cb993f2a09a94f783
55.647904, 37.878917, 1, 4fb7542ae4b023a707c71524
55.619845, 37.883539, 1, 4f8ab0e3e4b060b7f88f35f5
55.6542518082, 37.8474184146, 5168, 4d7507c8d6f06dcb4f0f1e08
55.621239, 37.882565, 7, 4f9eb2e6e4b0edc5630873a0
55.6543796821, 37.8837614618, 16, 4fb4dcf9e4b0c87fa18a43c6
55.648839, 37.887061, 2, 4fa54afee4b00cad891f6bfa
55.6547643572, 37.8865583899, 30, 4e5dcb5efa768fe5f2bf2eb8
55.671139, 37.858598, 2, 4f5de2b1e4b0c5418ce75070
55.6263520729, 37.8631333631, 31, 4f793633e4b09489382089f5
55.6201517697, 37.8653690524, 3, 4fa981cde4b027255a2a2b94
55.6717529297, 37.8553085327, 56, 4e84aa4bb8f7fa1afc11acf4
55.6201517697, 37.8653690524, 78, 4d42cc47f81e8cfa0cc4f756
55.6201517697, 37.8653690524, 6, 4da59ecc6a23904516ceab5d
55.6243431612, 37.8656192912, 26, 4e4be9f41f6e2a789a8d92b7
55.6553838343, 37.8896360814, 9, 4f6896f1e4b0af7894ce807f
55.6247894023, 37.8639913046, 10, 4f263f2fe4b0b2f99140297e
55.6257286072, 37.8631019592, 1, 4f7ac467e4b041c95dc23584
55.6128393597, 37.8459971358, 4, 4fa6ec71e4b01208fbcb6bdf
55.6246576391, 37.8632101963, 8, 4ec1015b9a52cce4f40dadb3
55.6224, 37.8635, 1, 4f3f2978e4b08089817ea599
55.6481139747, 37.8600990219, 289, 4f3c2e9fe4b0cdda84f6902f
55.6230895448, 37.8432736165, 3, 4f9130eae4b0d7edb47d5d3a
55.6475635298, 37.8609478738, 63, 4f8f1ee7e4b0d35b80b214ad
55.621014, 37.869955, 3, 4dea1a2518386283a3db4a8e
55.6481139747, 37.8600990219, 32, 4ee3b811e4b0e3915a1c497a
55.6481139747, 37.8600990219, 32, 4f5f2c5de4b08953b2ba9e39
55.6498030216, 37.8565870185, 59, 4fa93c6be4b0f293ac245c37
55.6481139747, 37.8600990219, 2, 4f99b81ee4b065f27fe8e7fc
55.6481139747, 37.8600990219, 170, 4f29a955e4b0be34a3721620
55.6459579468, 37.8677940369, 1, 4faaa6fde4b0aecc82d05062
55.6481139747, 37.8600990219, 15, 4ee3d95b991194490082de72
55.6513574785, 37.865471015, 92, 4dcb8afa45dd383122874d9c
55.6481139747, 37.8600990219, 1, 4eb5613729c212fb6c5e5505
55.649222, 37.86527, 2, 4f9d46a1e4b04dd736221a5f
55.6464996338, 37.8608551025, 1, 4faaa9f9e4b04de1747bf8f0
55.6481139747, 37.8600990219, 2, 4f58be1de4b0bd50f751baa0
55.6481139747, 37.8600990219, 1, 4f99434ee4b0bda8881ae37f
55.6481139747, 37.8600990219, 0, 4f36703be4b0fc67a81951ab
55.6474571228, 37.8609428406, 1, 4fc15923e4b0c9fe05c2fa9c
55.6481139747, 37.8600990219, 2, 4ef8e3890e61a0846eadb4f5
55.650076, 37.86076, 14, 4f81680ae4b00d7482a80e16
55.6468795294, 37.8580709388, 5, 4ea288208231f6dc6a101852
55.6515590423, 37.8673007371, 4, 4f771c7de4b05cde6085ff22
55.649646, 37.872456, 20, 4d0088642685a35d4055c990
55.647319, 37.857257, 4, 4e65c872ae60e9edf728f063
55.6483237199, 37.874914156, 1, 4faff7f4e4b03d522789c1e6
55.647416, 37.857714, 1, 4fc9f6ede4b0dbc78201262e
55.647154, 37.853713, 32, 4f9127b8e4b03439a9d506e5
55.6363844616, 37.8924670552, 21, 4d03e61390762d43e148f18a
55.6368678004, 37.88398302, 1, 4fbb8f5ae4b07ee6e8245328
55.6415481567, 37.8847618103, 1, 4fd52228e4b0d4325574c9f9
55.6422503489, 37.8762852799, 1, 4fb39c2de4b0422dd502b990
55.6418179339, 37.8827360649, 5, 4f0c75d4e4b0298d455a8844
55.619845, 37.883539, 1, 4f8ab0e3e4b060b7f88f35f5
55.6402878408, 37.9221890781, 31, 4fb381b5e4b0947c3d5dc8c1
55.6590690613, 37.9211273193, 3, 4fa78997e4b0cbe2e1825355
55.6320374756, 37.9111422237, 6, 4ec048856da15b4ddf3f0a52
55.6589293132, 37.9217159831, 0, 4ef1817bb634355dec9c0bb5
55.6305163142, 37.9086443466, 1, 4f3fc618e4b0a5f25229a26b
55.631999, 37.911286, 1, 4f4f415de4b0c3e278c3eef9
55.658955463, 37.9230297791, 8, 4dfdc46daeb7594e8624ac21
55.6373311525, 37.9223144406, 9, 4f8d032ce4b009dda388b251
55.6365443141, 37.9253302638, 50, 4e3398a8aeb72268625ece00
55.6377794165, 37.924498407, 11, 4e05f27cb61c60b0453b3211
55.631188, 37.917101, 1, 4fa7ec6fe4b0e7038d128ccf
55.6362471806, 37.9261909857, 108, 4e786022e4cd130429eb4c34
55.6341609039, 37.9239391623, 6, 4ee601c86da14e7d9b2768e9
55.6421, 37.925482, 1, 4f448b64e4b025d8435ec23c
55.6305163142, 37.9086443466, 1, 4fd4786fe4b03121ce6cc6ef
55.6305163142, 37.9086443466, 2, 4f084cc1e4b05dd3a2f30574
55.6468745702, 37.9144589111, 317, 4ed637d80aaf6cc6c9703b7d
55.635517, 37.927532, 2, 4fd43415e4b0d45a95a9e8b4
55.635203, 37.928241, 0, 4fb4837fe4b06fedadaaa642
55.6550861055, 37.9061365128, 386, 4e1acb8b1f6eb955988fa9ed
55.6605193188, 37.8907664387, 319, 4f12dd3fe4b0044a24a90194
55.628698, 37.927226, 15, 4fa64766e4b0862c75a2da6c
55.6246459084, 37.9248171526, 2, 4e4c8eafc65bba8554d226b4
55.6246459084, 37.9248171526, 2, 4f6c2b6ee4b01f250ccb7742
55.6222267132, 37.9246360678, 24, 4d7b8492f260a093386c28ba
55.6567786122, 37.8976908183, 110, 4f720f8ae4b0b0a422c3708f
55.6478362072, 37.9109751667, 6, 4f2d3ca1e4b0b0d083a00d37
55.6444990886, 37.9060253498, 5, 4f9e5fb2e4b020e6111b8007
55.6515973172, 37.9056600645, 3, 4fd3933ae4b00f27bd37d0e2
55.649723, 37.908319, 10, 4ec55ce1f790c16e525d4704
55.6491820024, 37.910093891, 13, 4f544168e4b0bf6b5f2be411
55.649237, 37.908656, 1, 4fc1f232e4b0730dec5e0cb2
55.648397, 37.910139, 1, 4e2acf44d22d3f83c8879f95
55.6287179427, 37.8790313214, 65, 4e40eeb3d164f2d277bd3f2f
55.650456, 37.907957, 1, 4fcc5b13e4b00d5bd577980f
55.6530601058, 37.9044560214, 48, 4dcd1a91c65bdac7133e8bdf
55.648966, 37.911242, 2, 4f75794ae4b03a563a43f133
55.6580035064, 37.9087328911, 83, 4f952cf8e4b01970bd1183f7
55.6482276917, 37.9118309021, 1, 4f869527e4b0b24caff34e08
55.650930228, 37.9079923318, 3, 4fd64face4b08568ead55a5c
55.648417, 37.91344, 7, 4f915a4fe4b079cca40f5754
55.644764755, 37.9186267937, 133, 4e28242e7d8b61336189337d
55.6246459084, 37.9248171526, 2, 4f86a462e4b000a4178387b8
55.6584842958, 37.9034041895, 2, 4f08d78ae4b0596c8f21e9aa
55.712436, 37.328993, 1, 4fcef663e4b09eb3673ab191
55.6807122995, 37.3308554545, 1, 4f7abce1e4b00fc6daf1fc1c
55.704345, 37.344319, 2, 4df38d80b61cbd3ec01b86d5
55.7080319287, 37.3476306853, 7, 4f1b30fae4b044fd354bc446
55.6859169006, 37.3350563049, 1, 4fce6e6de4b0904326cceb37
55.684761, 37.332988, 9, 4eacffeab634339687920958
55.6981959144, 37.3420313711, 1047, 4d0cc83c3bbaa143832f38da
55.7051145066, 37.3574771982, 995, 4e74783fa809582dd57b8b04
55.6837075495, 37.3310187275, 44, 4dc11734e4cda3b87f195718
55.6828689118, 37.3320243883, 31, 4f0c061ce4b02df3eba36386
55.7041474268, 37.332479385, 15, 4f043a1393ad64af7aba27fe
55.710843, 37.337596, 2, 4fc09f86e4b02db73dd835cd
55.6857210646, 37.3297479081, 4, 4fbde447e4b09ec7cf10a9e5
55.7027420107, 37.3558545113, 982, 4bc0925df8219c741abbb110
55.7047607444, 37.3602904318, 187, 4f4dc1cee4b087ae237591ab
55.7061920058, 37.3355693321, 57, 4f1a9120e4b0e2eeea68cda2
55.6840114988, 37.3249691175, 4, 4e2abe97227197a112d19687
55.7035824246, 37.3277457637, 55, 4df12df545dd4e2693368d3b
55.7024440024, 37.3513572563, 591, 4e36d32bb61cddd1cd4bc7e8
55.6780455834, 37.3627160185, 6, 4f6dbeefe4b0ad1af4bebd44
55.677753, 37.358448, 3, 4f6dc691e4b0f577d22ec239
55.7061920058, 37.3355693321, 67, 4f2d57cbe4b09d49e8550925
55.677812, 37.358618, 2, 4f6dca3be4b0f375f9cf7657
55.6724567002, 37.3574928719, 1, 4da4ba932939b1f7a1b93857
55.698480941, 37.334654894, 7, 4fbc8101e4b0cc7b01512040
55.6724567002, 37.3574928719, 2, 4f6db8a5e4b0f577d2216d34
55.6935910689, 37.3349976785, 561, 4e7bff01483bfd57d6b224f7
55.6979892791, 37.3221318735, 6, 4dd79e548877f1150fed6fcf
55.6724567002, 37.3574928719, 1, 4fbfda15e4b08cb51ce79a53
55.6724567002, 37.3574928719, 4, 4f74977fe4b03eeeef9484fd
55.6985799286, 37.3334639857, 36, 4e0776b9e4cdefcff6dc6029
55.704187, 37.325717, 8, 4f71f605e4b03bf2b04f1d11
55.6979892791, 37.3221318735, 45, 4f379540e4b0d9574d2a47f3
55.7036125608, 37.3260712624, 0, 4fc4f63bbe77d69010e81d67
55.6979892791, 37.3221318735, 177, 4f0abb4fe4b08f524b063363
55.7033191373, 37.3254518535, 4, 4fd26fbee4b02bbdc51a2079
55.6724567002, 37.3574928719, 3, 4eb42eb2d3e3644ca5ab4b78
55.6979892791, 37.3221318735, 46, 4f73707ee4b0cb52558e4a6b
55.6979892791, 37.3221318735, 21, 4fa2e13de4b0668cac711a96
55.6979892791, 37.3221318735, 25, 4f96de07e4b0e750a1f84789
55.6957510585, 37.3313317782, 50, 4d628aff618aa090ccfd14e2
55.69898, 37.333107, 2, 4e92200c8b81592e622de3bd
55.699292, 37.33318, 5, 4df8ffa062847bdf4fee191d
55.703419, 37.325181, 0, 4fd26eede4b003bf79f6cb90
55.7118092902, 37.3722696304, 1407, 4bcf1cb0937ca5936488af92
55.6956130192, 37.3303334496, 10, 4facfbd6e4b0d8a3db85d790
55.6955221277, 37.3303874935, 10, 4fa82278e4b0fed483c19ce8
55.6873336211, 37.3422348908, 333, 4db7db54fa8c377d83b14914
55.6953713722, 37.3304186181, 3, 4fb9cc99e4b0a2484f765e38
55.6979892791, 37.3221318735, 2, 4fbe6fe5e4b00c059c715644
55.6953052713, 37.390229702, 3585, 4c2d7a2e3a4d0f471707e486
55.7058493021, 37.3892641068, 3315, 4b75a1cbf964a52070182ee3
55.7073121826, 37.3857450485, 2598, 4bca9b1ffb84c9b67e9a1d3e
55.687744, 37.36918, 1, 4f856008e4b04578ff716e28
55.6878222234, 37.3688942681, 2, 4f225289e4b067a324a719f5
55.690726295, 37.4025568246, 18, 4faaa2c0e4b04de17478deda
55.7028259939, 37.3815581049, 1, 4ed09ec77ee5be844b711e35
55.6955795288, 37.3705673218, 7, 4f968912e4b0dc878da3cfb5
55.71677, 37.409181, 3001, 4c6ecb3da437224b5bf430b1
55.6946301812, 37.3681102305, 0, 4ed09e262c5bc35057392221
55.6946301812, 37.3681102305, 5, 4f896438e4b0e81f67612350
55.7192143005, 37.4084725748, 1, 4ed09d77722e01c5829b16ea
55.6995391846, 37.368434906, 2, 4fbbdf0be4b0d498b42b3c50
55.6946301812, 37.3681102305, 48, 4ee83ec0b8f756f1d0da89fd
55.69537224, 37.3905818789, 556, 4e0ec13afa76d62f444c3e46
55.6915256679, 37.4120543893, 1, 4fd1c8a4e4b0006b63257242
55.691715, 37.412237, 1, 4fd342b5e4b088343a8205ac
55.6729557899, 37.370916568, 6, 4fa4bb32e4b063f1219d5181
55.6915727316, 37.4127231735, 5, 4fa92e39e4b075cdc019d7f6
55.7056334401, 37.4032946481, 1014, 4c023d62cbd876b0330bf143
55.6979328019, 37.3945406873, 246, 4d9c4746b75a721e52fb66c1
55.6958810463, 37.390961955, 250, 4f0d5660e4b0a91e13fcf7e5
55.6724567002, 37.3574928719, 3, 4f23d2cfe4b0a93fbe3ddfd3
55.695461, 37.39015, 454, 4c7e35a2d461a143fd457ff5
55.675455, 37.363596, 2, 4fa2ba9ee4b0489ba3c686d9
55.7036815126, 37.3968766502, 227, 4f167b87e4b0725ff080225c
55.6955894778, 37.3901862275, 233, 4e316df6ae6085c3ad1a83e1
55.6742388906, 37.4100309763, 104, 4f70a410e4b0e20e17927451
55.695597388, 37.3910727864, 125, 4de63cfaae607cf3446fabf5
55.6957004915, 37.3906887262, 75, 4df1d20cd22d8c5470d6cfbf
55.7004919595, 37.3929060153, 62, 4d868f6102eb54814aad5af5
55.6954099254, 37.3903320493, 76, 4de63eab8877a085f8c40ffa
55.6955656972, 37.3907485278, 79, 4de640a9e4cde71744bae8e7
55.695304, 37.390402, 116, 4e32475418a846d7ed062c04
55.6954440222, 37.3889598259, 96, 4e1c7fa2d4c0761fec56d1e5
55.6944829108, 37.3877620697, 12, 4ec0b31ef9f4d3ffc30d7fb2
55.695553, 37.390604, 46, 4f694babe4b04229ecd6f4be
55.695225, 37.390517, 107, 4de6413dd1648041649ab041
55.6958560905, 37.3900611402, 90, 4db550f01e7248d135b11d3f
55.6958236096, 37.3909350836, 48, 4e8ed2886c2548359460b472
55.695428, 37.390195, 125, 4de63ffffa764cf4beda535a
55.695229, 37.390204, 53, 4f5608fae4b0b51e1cdc06ea
55.69545, 37.39055, 25, 4f30c9fae4b0d77c276a37ca
55.6990456929, 37.395993533, 55, 4f845943e4b08afde27246b6
55.6979286207, 37.3942460664, 15, 4fbb7847e4b002c6648711b2
55.6980893359, 37.3947990184, 33, 4f965386e4b0e1b6352e0be3
55.6957101339, 37.390108187, 24, 4f5f3a71e4b033732bd35464
55.695729, 37.390051, 22, 4f50d232e4b049c0d7ab8c0c
55.6975666734, 37.3872041702, 48, 4d456d5d4ede8eec74430437
55.71677, 37.409181, 3001, 4c6ecb3da437224b5bf430b1
55.6858107919, 37.4318790436, 3073, 4bd87559dc4b9521d7317988
55.7185508829, 37.4153504918, 6487, 4e0dfde6aeb7a5b33ee535ea
55.687320863, 37.4292003975, 282, 4e4cc22a18388d49816c907b
55.6953052713, 37.390229702, 3585, 4c2d7a2e3a4d0f471707e486
55.7190438006, 37.4190916661, 1497, 4ce03c5169136dcbc845e2e6
55.6911177248, 37.4279072895, 127, 4ee87cf96c25eda5a7296e14
55.6632936971, 37.4196892658, 0, 4f059f04722e1ef4e3440f81
55.6881977614, 37.4130519652, 678, 4e58fed21f6e804280bec1a6
55.691658194, 37.4341638005, 78, 4eb8bf0ab8030fb58443748a
55.6632936971, 37.4196892658, 10, 4ce9a3eebaa6a1cd13e7346c
55.6905174255, 37.4270744324, 5, 4fb618cfe4b07f06a784c8be
55.6905149295, 37.4281633361, 11, 4f83b92ee4b077f8388f5a28
55.6917488195, 37.4336966459, 46, 4f1eb341e4b06f7f320810a7
55.691022004, 37.4282557717, 6, 4f55f1e6e4b09c27a47a5a6a
55.690755, 37.427925, 1, 4fbf27cee4b0801de3f818d2
55.6893133, 37.4250594, 1, 4eb76a32b8030fb583b576aa
55.6829921288, 37.4167585596, 91, 4f167aaee4b0a6ade5477f79
55.7256561855, 37.4056515763, 15, 4ed4f3e430f803fae7ad27d2
55.6883919783, 37.4513906246, 1, 4f8281e3e4b0d9965bbbcf77
55.68658014, 37.4218991844, 9, 4fa8371fe4b091a3911925dc
55.6872240873, 37.4240234063, 6, 4f5621d3e4b088020c488a48
55.6864395142, 37.4232139587, 8, 4ee35668e5faffd7308be96f
55.6852802917, 37.4144385809, 811, 4da19e077ccc816e363d567b
55.686362, 37.43055, 160, 4de4dc3952b1d38d29a67712
55.691098636, 37.4327417929, 0, 4f9571f7e4b07b02279c48f4
55.687609, 37.42135, 1, 4fad0d4de4b054e6d9742e9f
55.6883630378, 37.432179451, 51, 4c6fb6a19a669c74e7b0d9bd
55.6876831055, 37.4275741577, 0, 4f545d16e4b050039fafd05b
55.6876831055, 37.4275741577, 1, 4f545d41e4b0ddd8f930d862
55.6878092807, 37.4308670768, 2, 4eb2d73229c2b0499af03762
55.6878505445, 37.4285810719, 11, 4ef93f3002d5abdcbcf5f2ee
55.688249, 37.429421, 2, 4f9d3838e4b046b0ccf08cc9
55.6864746282, 37.4254417594, 16, 4f1eb3fce4b06f7f3208f8dc
55.7196054679, 37.4184250832, 1864, 4cd85880145fa1cdcdf905bd
55.6928806679, 37.4361332911, 1, 4fc3abdbe4b071420f812700
55.688436, 37.431685, 1, 4fd075fde4b0cff3ab606fff
55.6863478703, 37.4285727985, 6, 4ef41c47b6342877b7f52d02
55.6861635517, 37.4307140513, 9, 4f812b59e4b024a26dfb25e5
55.7107455051, 37.4439167976, 1498, 4d086f9884ec224b9ab52962
55.6944747664, 37.4377977004, 2, 4fcf4b3de4b051d7870ca75d
55.726119, 37.404542, 2, 4fa5443ee4b04e768338d782
55.6858440542, 37.4312106871, 7, 4f116c0de4b03856f049b15e
55.6833914478, 37.4510192871, 1566, 4be97c269a54a5938a1d0b11
55.7104553768, 37.4008512497, 823, 4bf3f800e5eba593ef111f90
55.684879, 37.42902, 1, 4fa7e2c1e4b01acec5a4b6ef
55.6848999791, 37.4318620198, 15, 4d4e9da9a0b0a093a28a4f83
55.6806083635, 37.41631707, 106, 4db52f656a23c31a0324f5ed
55.6855651053, 37.432738112, 12, 4f1eb4a1e4b0ab77849f90d1
55.684348, 37.42079, 1, 4fb3bb93e4b076d9e9c411a9
55.6778505858, 37.4667263031, 14585, 4ba60394f964a520582e39e3
55.6674200222, 37.4773049355, 17093, 4c6cd8d7fe77bfb7ff74a023
55.7125466698, 37.4766182899, 6985, 4ba9bb35f964a520fa353ae3
55.6648633735, 37.4819812758, 9418, 4c98db097b9d37047ab6e185
55.6635471794, 37.4832379818, 8157, 4ba3a1c7f964a520064e38e3
55.7037213782, 37.4587976933, 3685, 4bf950064a67c9288e9c26cf
55.6780925612, 37.4668067694, 4760, 4ba51974f964a5200ddd38e3
55.730674575, 37.4456548691, 5963, 4c0a4bee340720a181208693
55.6639707903, 37.4815106392, 6936, 4cecd7837b943704a3302353
55.7107455051, 37.4439167976, 1498, 4d086f9884ec224b9ab52962
55.6683293342, 37.4756705846, 4523, 4e6082f6b61cd78087b55360
55.669961367, 37.4806523323, 5013, 4bb4b2b6f1b976b06b2b1f20
55.6833914478, 37.4510192871, 1566, 4be97c269a54a5938a1d0b11
55.6986550022, 37.4619626999, 855, 4bb38ea64019a5933c1b38b8
55.6855831995, 37.4780203161, 1366, 4e65a7f8d164ddd5e7214ba0
55.6819225815, 37.4525185909, 1264, 4e16f7a3ae60de5d28f72070
55.7085941569, 37.4543725278, 578, 4ef6f4a277c8e88f476218b3
55.7321825141, 37.4814392564, 1, 4f9e3bb0e4b0b34c45242ba3
55.6953143649, 37.4650495104, 20, 4f96b6b8e4b0dc878dc8ea3d
55.6904996596, 37.4728320909, 237, 4d5a5be256f2b60c74cf822f
55.6965866089, 37.4635391235, 11, 4f82d7d4e4b00084dc98bf8a
55.7041425759, 37.4588191017, 573, 4e394df1b0fb2f7ee86566d4
55.6942729138, 37.4657236011, 57, 4f27b77ae4b0a189d80e580e
55.6960282157, 37.4735263798, 2, 4f7f5dd2e4b0a4349b589e27
55.726885324, 37.4492594441, 2893, 4d37fb42d60c6dcbb84373bc
55.6969146729, 37.4650497437, 2, 4fc8d308e4b09507a8ffd8c8
55.6968697522, 37.4640317646, 5, 4ed877ff8b81731609f76014
55.6946936137, 37.4661316537, 7, 4f644586e4b03c27099e2c86
55.7060418666, 37.4565090766, 531, 4c5d38cad25320a14961c57a
55.695013392, 37.4644532946, 4, 4fa39ff7e4b0548305836e22
55.7052483085, 37.4794695837, 588, 4bdbf38063c5c9b6ee0f2a68
55.6910278322, 37.4774889473, 364, 4bf7c500b182c9b6ae36765a
55.6909500651, 37.4770655629, 1, 4f87e3fee4b07f1a33efecb7
55.6964073181, 37.4669342041, 1, 4fa2b320e4b07d3f48da6aae
55.6937426745, 37.4671615685, 10, 4f2bfb7ce4b0c0809d702e39
55.697479248, 37.4679450989, 5, 4e4f834a62e14b77e39ce186
55.699508636, 37.4718689129, 14, 4f927ad5e4b0e90bfb234507
55.6927429988, 37.4663481088, 10, 4f65c8cce4b0777dfd9550b0
55.6971204037, 37.4681108419, 2, 4fba94e4e4b07e915b669494
55.6647937925, 37.4817252159, 6073, 4ba8486cf964a520d7d439e3
55.6929, 37.466292, 2, 4f4c6902e4b0774b553dc129
55.700421, 37.468312, 1, 4fd35073e4b0b3abb33ab26a
55.6879154996, 37.4741506577, 1541, 4bdc8f6f4b1f9521b2d3670b
55.6960282157, 37.4735263798, 9, 4f8c80fce4b00a6264bd5dee
55.7051329621, 37.4795922734, 627, 4c4460f236d6a593cf5a6aa8
55.7018281767, 37.4572695574, 201, 4f497db6e4b01739bae7d5ae
55.6909222362, 37.4702678428, 23, 4dccc082e4cd130e163e01b7
55.6839298861, 37.4581407485, 7, 4f4210a2e4b01e824f5aebf2
55.6915727057, 37.4698626289, 31, 4e7c92ca1838e5af44b5a7a4
55.6951417561, 37.4545334707, 921, 4d3e8994d625224bdea5a3fa
55.6917375526, 37.528771162, 45311, 4bab748cf964a520aeaa3ae3
55.6719882737, 37.4883878231, 41178, 4ba765e4f964a520b09039e3
55.6975712419, 37.4971780195, 13968, 4d470a751928a35dfcbbd270
55.6915289217, 37.5291198492, 14795, 4b4b623ef964a520a09926e3
55.7125466698, 37.4766182899, 6985, 4ba9bb35f964a520fa353ae3
55.7034916522, 37.5124955177, 9636, 4bcda325937ca5931000ad92
55.6917012691, 37.5286746025, 10872, 4b9cb499f964a520617736e3
55.6838511347, 37.5011014938, 5421, 4bcaaf463740b713aa586165
55.7148517361, 37.5066106373, 9404, 4bafc42cf964a520121f3ce3
55.6732527682, 37.4861240387, 4608, 4d7f45d6f635236a37e87516
55.7012064097, 37.5037622452, 4816, 4c39b73b2c8020a10b168d00
55.7125345817, 37.5001573563, 4894, 4d501436abb45941ac0bb818
55.6915663294, 37.5285959849, 8754, 4bc62a5adb8fa5934fe09b37
55.6764954957, 37.5051355362, 3494, 4ba30fcff964a5202c2a38e3
55.6768584709, 37.5048136711, 3797, 4c13d62d82a3c9b6b332fcf8
55.7071308367, 37.510843277, 3674, 4beab555246fb71387edabdf
55.6813530341, 37.4918854237, 3441, 4bcdcbd7511f95210e28b5c7
55.669961367, 37.4806523323, 5013, 4bb4b2b6f1b976b06b2b1f20
55.683747, 37.491072, 4188, 4bb0bdd4f964a520f6583ce3
55.7070462084, 37.5138473511, 2337, 4c2ce3abd1a10f47712dfa64
55.6832095037, 37.4929691005, 2810, 4c93322066dfef3bdb929b03
55.6911812011, 37.5284385681, 5251, 4ba23d3ef964a5201be637e3
55.6994699607, 37.5097938224, 2772, 4d299133068e8cfa6a77d14c
55.6899278583, 37.4908901658, 2823, 4ba9c7c4f964a520c9373ae3
55.6778730497, 37.5080533421, 2932, 4e1f2741d22d7c148ce87a65
55.676497, 37.505374, 3229, 4ccc6656ba0a5481b31b3d59
55.6845393903, 37.4927203504, 2257, 4cf0c2d2e3b9a09366af3a53
55.7147564349, 37.5302282099, 219, 4ebaf228a17c5dccac52856d
55.705996328, 37.5192801961, 3003, 4d53b62dd4a6721ee2398dac
55.7012789591, 37.5038909912, 1631, 4e9b048061afc418b9ed5b89
55.7173409655, 37.5095705588, 2849, 4c18f8f26a21c9b635ccc997
55.6855831995, 37.4780203161, 1366, 4e65a7f8d164ddd5e7214ba0
55.7147564349, 37.5302282099, 205, 4e62a39952b1260c133a1af3
55.6764712973, 37.5056290627, 3154, 4bb5b4e146d4a5934944c5c0
55.7138359857, 37.5161214286, 17, 4fa2da38e4b01308e81024c7
55.6844075906, 37.4905014038, 2299, 4c093d5b009a0f47f568e7bf
55.7137098994, 37.5163793347, 38, 4c84e9b5e602b1f7739eb27a
55.7147564349, 37.5302282099, 17, 4f337da5e4b0ccc70e83ca14
55.7135756224, 37.5159618726, 5, 4f685b2de4b0173dd4ddcb7f
55.7147564349, 37.5302282099, 2, 4f456350e4b0cc9b7fd4bc85
55.7147564349, 37.5302282099, 4, 4e9b3987f5b9d59004dbf93b
55.7147564349, 37.5302282099, 27, 4f8b3caee4b029818be893ed
55.7147564349, 37.5302282099, 30, 4f3ea31ae4b05f76e1a3a3ab
55.7136405522, 37.5178692428, 23, 4f1d35cbe4b0850c85f97701
55.7010437172, 37.5056928959, 1378, 4e85b7f230f82437b813119c
55.7142184426, 37.5165252029, 4, 4f776b34e4b055c760a6bdbc
55.7012789591, 37.5039339066, 1231, 4e9c493cf5b9d5900540d965
55.7056758499, 37.5106743912, 1871, 4bd6c0d15631c9b62246a630
55.7139091492, 37.5169754028, 1, 4fc2453be4b0730dec7bdf29
55.7147564349, 37.5302282099, 1, 4f3dfa2ae4b0fbbbd7198a02
55.6917375526, 37.528771162, 45311, 4bab748cf964a520aeaa3ae3
55.6976513223, 37.538394928, 24204, 4ba783dbf964a520ae9939e3
55.7081947203, 37.5329661369, 8909, 4c3220677cc0c9b66cc6ef9a
55.7090460649, 37.5422094336, 9747, 4da955c81e72c1ab9bd8e322
55.6915289217, 37.5291198492, 14795, 4b4b623ef964a520a09926e3
55.6959516539, 37.5372035952, 16951, 4ce687cb595cb1f7e3cbbc14
55.6922630314, 37.5554323941, 10356, 4c6a53d5897b1b8d947ab117
55.6917012691, 37.5286746025, 10872, 4b9cb499f964a520617736e3
55.6920641031, 37.5340175629, 8823, 4ba9c796f964a520c5373ae3
55.7002269791, 37.5197267532, 12466, 4bd989ab11dcc928a519fa33
55.7274398036, 37.5570178797, 4867, 4beebbe7e8c3c928eb079992
55.7029354679, 37.5309920311, 13192, 4bd714b05631c9b641e6a630
55.6915663294, 37.5285959849, 8754, 4bc62a5adb8fa5934fe09b37
55.7034916522, 37.5124955177, 9636, 4bcda325937ca5931000ad92
55.7071769456, 37.537020414, 3248, 4bf832395efe2d7fd9566a34
55.6959945895, 37.5341892242, 4939, 4c0f3ad6c6cf76b0c40a8251
55.7269099989, 37.5332982795, 7854, 4bf785925ec320a1833887d3
55.6699855695, 37.5524497032, 6384, 4bed496f2a7bb7134309cf9d
55.6911812011, 37.5284385681, 5251, 4ba23d3ef964a5201be637e3
55.7107092391, 37.5599598885, 6182, 4c767eda604a370464808549
55.7156773558, 37.5538015366, 10494, 4bb733c646d4a593732cc7c0
55.6937230455, 37.5353046156, 4092, 4dea5fabb0fb8293f7d28bd6
55.691457032, 37.5292328228, 4004, 4d88e35d3acc6dcbcebe111c
55.6912689387, 37.5294304352, 2875, 4d84dd655ad3a093fdb2d8fd
55.6867240555, 37.5352191925, 3561, 4bd5a15b637ba593f0adf670
55.6987275564, 37.5317430496, 6316, 4c7f8cf38e64952105c216bd
55.6913819275, 37.529141995, 4413, 4e6a34f918a83989ec5ba6ad
55.7092464859, 37.5419998169, 10616, 4bdc8a553904a59337a84e9e
55.6933130034, 37.5342234581, 3836, 4c765be32db5236ac968bf79
55.6915295232, 37.5295816809, 2234, 4e0b04eb483bb906b6add834
55.7123459375, 37.5594411915, 313, 4fb4e8b2e4b0e2e8014051f7
55.7029838321, 37.554359436, 1668, 4be12add0365c9b69f0db338
